olt,onu_id,consumo_total,horas_activas,ratio_up_down,estado,es_revendedor
OLT VSOL CARAQUITA,GPON02ONU49,39.21,72,0.10047712601740107,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU56,39.14,91,0.05669546436285097,NORMAL,1
OLT VSOL COLONIAS,GPON03ONU45,39.12,67,0.047109207708779445,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU107,39.1,75,0.29042904290429045,NORMAL,1
OLT VSOL COLONIAS,GPON04ONU53,39.07,91,0.044094067343666485,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU32,39.06,81,0.26900584795321636,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU28,38.95,81,0.19625307125307123,NORMAL,1
OLT VSOL COLONIAS,GPON04ONU30,38.86,107,0.061168760240305854,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU77,38.519999999999996,91,0.04192588585339465,NORMAL,1
OLT VSOL FLOR A,GPON04ONU68,38.39,57,0.07474804031354983,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU37,38.31,91,0.048440065681444995,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU8,38.24,61,0.07627357162960878,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU36,38.18,91,0.16722714766126565,NORMAL,1
OLT VSOL FLOR A,GPON05ONU53,38.17,86,0.084375,NORMAL,1
OLT VSOL COLONIAS,GPON06ONU12,38.080000000000005,91,0.12164948453608246,NORMAL,1
OLT VSOL COLONIAS,GPON05ONU47,38.07,91,0.06044568245125348,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU15,37.989999999999995,91,0.07316384180790961,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU92,37.809999999999995,81,0.054084192918873716,NORMAL,1
OLT VSOL FLOR A,GPON04ONU26,37.78,103,0.08532031025567366,NORMAL,1
OLT VSOL COLONIAS,GPON03ONU44,37.699999999999996,83,0.12503730229782156,NORMAL,1
OLT VSOL COLONIAS,GPON06ONU4,37.5,91,0.17628607277289837,NORMAL,1
OLT VSOL COLONIAS,GPON05ONU38,37.480000000000004,88,0.059355568117580554,NORMAL,1
OLT VSOL CARAQUITA,GPON02ONU27,37.38,83,0.059824213212361775,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU122,37.35,86,0.06379948732554828,NORMAL,1
OLT VSOL COLONIAS,GPON03ONU29,37.21,91,0.05291454442558008,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU29,37.190000000000005,91,0.04466292134831461,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU114,36.96,91,0.05269154087154657,NORMAL,1
OLT VSOL COLONIAS,GPON05ONU39,36.89,83,0.10020876826722337,NORMAL,1
OLT VSOL CARAQUITA,GPON01ONU5,36.660000000000004,87,0.10057039927949564,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU8,36.63,91,0.03708946772366931,NORMAL,1
OLT VSOL CARAQUITA,GPON03ONU16,36.559999999999995,87,0.05390602479100606,NORMAL,1
OLT VSOL CARAQUITA,GPON06ONU15,36.300000000000004,85,0.31189013371882907,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU72,36.260000000000005,90,0.12225317239244815,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU15,36.17,91,0.04206280610774993,NORMAL,1
OLT VSOL COLONIAS,GPON03ONU68,36.12,91,0.050305321314335565,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU15,36.12,85,0.07692307692307693,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU60,36.08,83,0.3264705882352942,NORMAL,1
OLT VSOL COLONIAS,GPON03ONU98,36.050000000000004,91,0.04311342592592592,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU50,35.69,91,0.03870779976717113,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU66,35.67,91,0.1119077306733167,NORMAL,1
OLT VSOL CARAQUITA,GPON01ONU111,35.57,67,0.21068754254594965,NORMAL,1
OLT VSOL COLONIAS,GPON06ONU82,35.519999999999996,82,0.06698708320817062,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU106,35.22,91,0.06372697070371489,NORMAL,1
OLT VSOL COLONIAS,GPON06ONU50,35.190000000000005,91,0.04982100238663484,NORMAL,1
OLT VSOL COLONIAS,GPON05ONU2,35.17,85,0.07192928985065528,NORMAL,1
OLT VSOL FLOR A,GPON06ONU1,35.160000000000004,105,0.06934306569343064,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU119,35.160000000000004,91,0.05080693365212193,NORMAL,1
OLT VSOL CARAQUITA,GPON02ONU33,35.14,83,0.07527539779681762,NORMAL,1
OLT VSOL FLOR A,GPON06ONU47,34.93,92,0.03680617393885426,NORMAL,1
OLT VSOL COLONIAS,GPON04ONU28,34.89,68,0.1030667088207398,NORMAL,1
OLT VSOL FLOR A,GPON06ONU48,34.779999999999994,103,0.05810769698813508,NORMAL,1
OLT VSOL COLONIAS,GPON06ONU52,34.760000000000005,20,0.3057851239669422,CRITICO,-1
OLT VSOL FLOR A,GPON04ONU79,34.75,107,0.12459546925566344,NORMAL,1
OLT VSOL FLOR A,GPON03ONU101,34.730000000000004,106,0.10640331315705638,NORMAL,1
OLT VSOL COLONIAS,GPON06ONU34,34.72,78,0.1364975450081833,NORMAL,1
OLT VSOL FLOR A,GPON03ONU20,34.61,82,0.1295691906005222,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU73,34.23,90,0.07002188183807441,NORMAL,1
OLT VSOL COLONIAS,GPON03ONU80,34.19,91,0.10539928871645651,NORMAL,1
OLT VSOL COLONIAS,GPON05ONU4,34.11000000000001,82,0.033010296789824346,NORMAL,1
OLT VSOL COLONIAS,GPON03ONU33,34.03,91,0.08652618135376756,NORMAL,1
OLT VSOL COLONIAS,GPON04ONU22,34.02,91,0.04676923076923077,NORMAL,1
OLT VSOL FLOR A,GPON06ONU56,33.97,94,0.09123032444587215,NORMAL,1
OLT VSOL FLOR A,GPON04ONU54,33.900000000000006,106,0.055088702147525676,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU30,33.86,91,0.052533416226297786,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU124,33.769999999999996,68,0.10323423717739301,NORMAL,1
OLT VSOL FLOR A,GPON03ONU75,33.73,92,0.21287306724199928,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU18,33.7,91,0.1369770580296896,NORMAL,1
OLT VSOL COLONIAS,GPON06ONU47,33.66,81,0.05882352941176471,NORMAL,1
OLT VSOL COLONIAS,GPON06ONU14,33.66,74,0.36220153783893155,NORMAL,1
OLT VSOL FLOR A,GPON03ONU78,33.57,100,0.08290322580645161,NORMAL,1
OLT VSOL COLONIAS,GPON05ONU44,33.56,91,0.1812741992256248,NORMAL,1
OLT VSOL COLONIAS,GPON04ONU46,33.53,91,0.013297068600785734,NORMAL,1
OLT VSOL FLOR A,GPON05ONU52,33.36,101,0.13662691652470185,NORMAL,1
OLT VSOL COLONIAS,GPON05ONU49,33.26,91,0.09049180327868851,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU112,33.16,91,0.03013358185771979,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU6,33.15,91,0.09010194015126603,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU12,33.15,91,0.11466039004707466,NORMAL,1
OLT VSOL COLONIAS,GPON06ONU75,33.15,101,0.08902759526938239,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU44,32.949999999999996,81,0.041732532405943726,NORMAL,1
OLT VSOL COLONIAS,GPON03ONU58,32.9,91,0.13998613998613998,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU27,32.879999999999995,58,0.16430594900849857,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU29,32.85,91,0.06310679611650485,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU67,32.82,91,0.09290709290709291,NORMAL,1
OLT VSOL CARAQUITA,GPON01ONU19,32.56,71,0.09814502529510963,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU94,32.49,91,0.19448529411764706,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU86,32.449999999999996,79,0.07308201058201058,NORMAL,1
OLT VSOL CARAQUITA,GPON03ONU10,32.33,84,0.1343859649122807,NORMAL,1
OLT VSOL COLONIAS,GPON05ONU33,32.33,91,0.04865390853065196,NORMAL,1
OLT VSOL CARAQUITA,GPON01ONU10,32.28,83,0.3105968331303289,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU5,32.16,91,0.05859117840684661,NORMAL,1
OLT VSOL COLONIAS,GPON06ONU65,31.849999999999998,91,0.05080831408775982,NORMAL,1
OLT VSOL COLONIAS,GPON03ONU54,31.73,91,0.0475404423902278,NORMAL,1
OLT VSOL COLONIAS,GPON03ONU20,31.619999999999997,91,0.1616458486407054,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU35,31.6,62,0.033693163231926726,NORMAL,1
OLT VSOL COLONIAS,GPON03ONU128,31.599999999999998,83,0.05509181969949916,NORMAL,1
OLT VSOL COLONIAS,GPON03ONU90,31.52,89,0.056654374790479384,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU24,31.5,85,0.08471074380165289,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU98,31.5,53,0.06924643584521385,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU31,31.44,91,0.21766072811773818,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU43,31.33,91,0.07737276478679506,NORMAL,1
OLT VSOL COLONIAS,GPON03ONU84,31.31,91,0.04855994641661085,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU87,31.01,84,0.05011852353538774,NORMAL,1
OLT VSOL FLOR A,GPON04ONU85,31.01,94,0.07748436414176511,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU88,30.97,53,0.11083213773314203,NORMAL,1
OLT VSOL FLOR A,GPON03ONU103,30.91,95,0.03724832214765101,NORMAL,1
OLT VSOL CARAQUITA,GPON02ONU6,30.83,80,0.05835907998626845,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU25,30.74,91,0.07897507897507898,NORMAL,1
OLT VSOL FLOR A,GPON03ONU66,30.65,95,0.04145429833503228,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU90,30.59,86,0.10273972602739727,NORMAL,1
OLT VSOL COLONIAS,GPON06ONU44,30.54,91,0.08490230905861457,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU55,30.400000000000002,84,0.06891701828410689,NORMAL,1
OLT VSOL COLONIAS,GPON03ONU104,30.38,91,0.11241303551812523,NORMAL,1
OLT VSOL FLOR A,GPON04ONU17,30.259999999999998,102,0.08110039299749912,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU37,30.2,75,0.02372881355932203,NORMAL,1
OLT VSOL COLONIAS,GPON03ONU112,30.169999999999998,91,0.028639618138424822,NORMAL,1
OLT VSOL COLONIAS,GPON05ONU111,30.14,91,0.033607681755829906,NORMAL,1
OLT VSOL COLONIAS,GPON03ONU106,30.03,91,0.043795620437956206,NORMAL,1
OLT VSOL CARAQUITA,GPON02ONU26,30.029999999999998,86,0.08255227108868061,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU78,29.83,86,0.05035211267605634,NORMAL,1
OLT VSOL CARAQUITA,GPON03ONU20,29.740000000000002,76,0.04644616467276566,NORMAL,1
OLT VSOL COLONIAS,GPON06ONU83,29.71,91,0.04318820224719101,NORMAL,1
OLT VSOL COLONIAS,GPON03ONU96,29.52,91,0.12628767645936664,NORMAL,1
OLT VSOL COLONIAS,GPON03ONU67,29.490000000000002,91,0.03691983122362869,NORMAL,1
OLT VSOL CARAQUITA,GPON03ONU22,29.49,71,0.16285488958990535,NORMAL,1
OLT VSOL COLONIAS,GPON03ONU62,29.49,91,0.09424860853432282,NORMAL,1
OLT VSOL COLONIAS,GPON05ONU13,29.43,76,0.15095815408682048,NORMAL,1
OLT VSOL COLONIAS,GPON03ONU107,29.21,91,0.04209775240813414,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU103,29.19,90,0.09448818897637795,NORMAL,1
OLT VSOL COLONIAS,GPON04ONU6,29.16,91,0.026038001407459533,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU53,29.1,91,0.0801781737193764,NORMAL,1
OLT VSOL COLONIAS,GPON04ONU54,29.07,91,0.06017505470459518,NORMAL,1
OLT VSOL COLONIAS,GPON03ONU53,28.759999999999998,91,0.15502008032128514,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU93,28.75,91,0.16114701130856218,NORMAL,1
OLT VSOL COLONIAS,GPON03ONU28,28.45,91,0.04136163982430453,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU85,28.39,91,0.05617559523809524,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU59,28.380000000000003,91,0.16216216216216214,NORMAL,1
OLT VSOL COLONIAS,GPON06ONU46,28.3,91,0.10980392156862745,NORMAL,1
OLT VSOL FLOR A,GPON06ONU21,28.12,88,0.17020391177694547,NORMAL,1
OLT VSOL COLONIAS,GPON03ONU55,27.97,91,0.05110860578729801,NORMAL,1
OLT VSOL COLONIAS,GPON03ONU118,27.950000000000003,91,0.07006125574272588,NORMAL,1
OLT VSOL COLONIAS,GPON03ONU121,27.84,91,0.0529500756429652,NORMAL,1
OLT VSOL COLONIAS,GPON06ONU61,27.73,91,0.08574784651527016,NORMAL,1
OLT VSOL COLONIAS,GPON03ONU78,27.43,91,0.1278782894736842,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU59,27.21,65,0.09321012454801124,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU104,27.01,91,0.07910507391130643,NORMAL,1
OLT VSOL CARAQUITA,GPON02ONU4,26.830000000000002,71,0.1315900463939266,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU1,26.75,91,0.19686800894854586,NORMAL,1
OLT VSOL CARAQUITA,GPON06ONU33,26.66,86,0.13398553806890684,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU52,26.52,91,0.03230829116387699,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU1,26.48,91,0.03316426063207179,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU2,26.44,91,0.0397168698387731,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU87,26.4,91,0.08241082410824108,NORMAL,1
OLT VSOL COLONIAS,GPON03ONU102,26.389999999999997,91,0.03166536356528538,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU90,26.32,91,0.04155124653739613,NORMAL,1
OLT VSOL FLOR A,GPON04ONU73,26.310000000000002,96,0.05790108564535584,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU78,26.05,84,0.06806068060680606,NORMAL,1
OLT VSOL FLOR A,GPON05ONU88,25.939999999999998,86,0.06617344841759146,NORMAL,1
OLT VSOL COLONIAS,GPON06ONU40,25.93,91,0.0540650406504065,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU101,25.87,91,0.06068060680606806,NORMAL,1
OLT VSOL COLONIAS,GPON03ONU66,25.86,91,0.05637254901960784,NORMAL,1
OLT VSOL COLONIAS,GPON06ONU17,25.810000000000002,91,0.08127356514453288,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU110,25.73,91,0.11288927335640138,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU68,25.67,83,0.08449514152936205,NORMAL,1
OLT VSOL COLONIAS,GPON05ONU35,25.56,91,0.05619834710743802,NORMAL,1
OLT VSOL COLONIAS,GPON06ONU38,25.5,86,0.06382978723404256,NORMAL,1
OLT VSOL COLONIAS,GPON03ONU122,25.46,91,0.13711478338543992,NORMAL,1
OLT VSOL FLOR A,GPON05ONU22,25.45,101,0.06130108423686405,NORMAL,1
OLT VSOL FLOR A,GPON03ONU59,25.29,84,0.08774193548387096,NORMAL,1
OLT VSOL COLONIAS,GPON06ONU37,25.22,91,0.23870333988212183,NORMAL,1
OLT VSOL FLOR A,GPON04ONU31,25.14,74,0.08878302295365958,NORMAL,1
OLT VSOL CARAQUITA,GPON01ONU18,25.12,78,0.23622047244094488,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU71,25.11,91,0.13057181449797386,NORMAL,1
OLT VSOL COLONIAS,GPON05ONU6,25.06,59,0.08203799654576856,NORMAL,1
OLT VSOL FLOR A,GPON05ONU2,24.8,93,0.1883085769046478,NORMAL,1
OLT VSOL COLONIAS,GPON06ONU32,24.4,91,0.1208084519981626,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU97,24.340000000000003,77,0.05780095610604085,NORMAL,1
OLT VSOL COLONIAS,GPON06ONU58,24.29,91,0.04070265638389031,NORMAL,1
OLT VSOL FLOR A,GPON04ONU6,24.25,105,0.0874439461883408,NORMAL,1
OLT VSOL FLOR A,GPON05ONU11,24.19,98,0.33204845814977973,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU15,23.97,81,0.031855359448988374,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU97,23.880000000000003,91,0.1910224438902743,NORMAL,1
OLT VSOL COLONIAS,GPON06ONU26,23.849999999999998,29,0.10161662817551964,NORMAL,1
OLT VSOL FLOR A,GPON06ONU19,23.810000000000002,65,0.08771128369118318,NORMAL,1
OLT VSOL COLONIAS,GPON05ONU77,23.799999999999997,89,0.0625,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU104,23.79,81,0.05079505300353356,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU61,23.55,91,0.05040142729705619,NORMAL,1
OLT VSOL CARAQUITA,GPON02ONU48,23.55,84,0.10719322990126938,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU53,23.55,80,0.06802721088435373,NORMAL,1
OLT VSOL COLONIAS,GPON05ONU76,23.5,91,0.043516873889875664,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU6,23.3,91,0.10113421550094519,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU95,23.09,81,0.05675057208237986,NORMAL,1
OLT VSOL FLOR A,GPON03ONU74,22.889999999999997,29,0.0988958233317331,NORMAL,1
OLT VSOL FLOR A,GPON06ONU31,22.779999999999998,72,0.04783808647654094,NORMAL,1
OLT VSOL CARAQUITA,GPON06ONU16,22.57,73,0.03770114942528736,NORMAL,1
OLT VSOL COLONIAS,GPON05ONU75,22.45,91,0.014918625678119348,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU60,22.270000000000003,91,0.051960321209258385,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU65,22.27,81,0.09650418513047761,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU19,22.240000000000002,91,0.2825836216839677,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU73,22.24,91,0.07804168686379061,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU6,22.17,91,0.029725963771481654,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU1,22.05,82,0.029411764705882353,NORMAL,1
OLT VSOL COLONIAS,GPON03ONU56,21.919999999999998,91,0.03935514461830251,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU109,21.900000000000002,85,0.06310679611650485,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU92,21.78,78,0.04812319538017324,NORMAL,1
OLT VSOL FLOR A,GPON04ONU91,21.599999999999998,100,0.10035659704533877,NORMAL,1
OLT VSOL COLONIAS,GPON04ONU36,21.42,94,0.029807692307692306,NORMAL,1
OLT VSOL FLOR A,GPON03ONU24,21.17,92,0.13390465988216388,NORMAL,1
OLT VSOL FLOR A,GPON03ONU93,21.150000000000002,65,0.05014895729890764,NORMAL,1
OLT VSOL COLONIAS,GPON04ONU49,21.14,91,0.050173869846000994,NORMAL,1
OLT VSOL FLOR A,GPON06ONU59,21.02,70,0.2959309494451295,NORMAL,1
OLT VSOL CARAQUITA,GPON06ONU30,20.990000000000002,62,0.16870824053452113,NORMAL,1
OLT VSOL FLOR A,GPON06ONU40,20.729999999999997,80,0.05873340143003065,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU107,20.71,26,0.22908011869436198,CRITICO,-1
OLT VSOL FLOR A,GPON06ONU72,20.68,105,0.0665291387313048,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU45,20.58,91,0.0848708487084871,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU34,20.509999999999998,62,0.14007782101167315,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU93,20.41,31,0.059709241952232595,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU110,20.28,91,0.032586558044806514,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU13,20.16,91,0.03597122302158273,NORMAL,1
OLT VSOL COLONIAS,GPON05ONU42,20.04,91,0.055292259083728285,NORMAL,1
OLT VSOL FLOR A,GPON06ONU34,19.72,92,0.06479481641468682,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU115,19.46,91,0.04119850187265917,NORMAL,1
OLT VSOL CARAQUITA,GPON02ONU3,19.36,71,0.08277404921700224,NORMAL,1
OLT VSOL COLONIAS,GPON06ONU30,19.3,91,0.09162895927601811,NORMAL,1
OLT VSOL COLONIAS,GPON03ONU13,19.27,86,0.05995599559955996,NORMAL,1
OLT VSOL COLONIAS,GPON03ONU95,19.060000000000002,88,0.15305505142165757,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU82,19.04,70,0.13943746259724715,NORMAL,1
OLT VSOL CARAQUITA,GPON03ONU34,18.709999999999997,61,0.06975414522584335,NORMAL,1
OLT VSOL COLONIAS,GPON06ONU56,18.36,91,0.05094447624499142,NORMAL,1
OLT VSOL CARAQUITA,GPON02ONU30,18.3,75,0.07520564042303172,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU94,18.200000000000003,30,0.13678950655840097,CRITICO,-1
OLT VSOL COLONIAS,GPON02ONU39,18.18,91,0.042431192660550454,NORMAL,1
OLT VSOL COLONIAS,GPON03ONU87,18.18,91,0.04844290657439446,NORMAL,1
OLT VSOL COLONIAS,GPON03ONU2,18.16,91,0.03357996585088218,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU64,17.46,47,0.16711229946524064,NORMAL,1
OLT VSOL CARAQUITA,GPON06ONU19,17.200000000000003,82,0.05781057810578105,NORMAL,1
OLT VSOL CARAQUITA,GPON02ONU37,17.169999999999998,72,0.08191556395715187,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU52,17.02,58,0.037804878048780494,NORMAL,1
OLT VSOL COLONIAS,GPON06ONU76,16.82,91,0.025609756097560978,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU58,16.69,71,0.2750190985485103,NORMAL,1
OLT VSOL FLOR A,GPON05ONU90,16.63,79,0.0729032258064516,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU27,16.32,91,0.03291139240506329,NORMAL,1
OLT VSOL COLONIAS,GPON03ONU1,16.14,91,0.04129032258064516,NORMAL,1
OLT VSOL FLOR A,GPON03ONU46,15.89,99,0.1607012417823229,NORMAL,1
OLT VSOL FLOR A,GPON06ONU29,15.6,46,0.37687555163283315,CRITICO,-1
OLT VSOL FLOR A,GPON05ONU19,15.58,94,0.1041814316087881,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU4,15.57,91,0.06134969325153374,NORMAL,1
OLT VSOL COLONIAS,GPON03ONU115,15.450000000000001,91,0.03830645161290322,NORMAL,1
OLT VSOL FLOR A,GPON03ONU80,15.42,69,0.09206798866855524,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU113,15.299999999999999,91,0.019320453031312457,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU37,14.85,86,0.07297687861271676,NORMAL,1
OLT VSOL CARAQUITA,GPON02ONU46,14.84,75,0.16392156862745097,NORMAL,1
OLT VSOL COLONIAS,GPON02ONU4,14.71,41,0.021527777777777778,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU76,14.700000000000001,91,0.027253668763102725,NORMAL,1
OLT VSOL COLONIAS,GPON03ONU49,14.41,91,0.032974910394265235,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU89,14.0,91,0.027146001467351428,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU74,13.99,37,0.06065200909780137,NORMAL,1
OLT VSOL FLOR A,GPON06ONU63,13.85,18,0.2788550323176362,CRITICO,-1
OLT VSOL CARAQUITA,GPON03ONU31,13.59,14,0.26066790352504643,CRITICO,-1
OLT VSOL COLONIAS,GPON03ONU110,13.530000000000001,14,0.3316929133858268,CRITICO,-1
OLT VSOL FLOR A,GPON03ONU36,13.379999999999999,89,0.060221870047543584,NORMAL,1
OLT VSOL CARAQUITA,GPON06ONU7,13.299999999999999,53,0.07692307692307693,NORMAL,1
OLT VSOL CARAQUITA,GPON02ONU42,13.149999999999999,73,0.11535199321458865,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU116,13.14,79,0.07528641571194762,NORMAL,1
OLT VSOL CARAQUITA,GPON02ONU56,12.950000000000001,68,0.11254295532646048,NORMAL,1
OLT VSOL FLOR A,GPON05ONU29,12.77,90,0.07041072925398156,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU40,12.71,77,0.09758203799654576,NORMAL,1
OLT VSOL FLOR A,GPON03ONU82,12.7,36,0.049586776859504134,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU70,12.58,91,0.021103896103896104,NORMAL,1
OLT VSOL CARAQUITA,GPON02ONU10,12.36,55,0.058219178082191785,NORMAL,1
OLT VSOL FLOR A,GPON03ONU105,11.94,83,0.05198237885462555,NORMAL,1
OLT VSOL CARAQUITA,GPON03ONU7,11.82,47,0.035933391761612615,NORMAL,1
OLT VSOL FLOR A,GPON04ONU33,11.74,46,0.11916110581506197,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU12,11.709999999999999,23,0.1594059405940594,CRITICO,-1
OLT VSOL FLOR A,GPON05ONU85,11.69,93,0.06757990867579909,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU109,11.47,47,0.05229357798165137,NORMAL,1
OLT VSOL COLONIAS,GPON06ONU1,11.3,91,0.019855595667870037,NORMAL,1
OLT VSOL FLOR A,GPON03ONU61,10.74,65,0.04780487804878049,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU88,10.379999999999999,11,0.5065312046444123,CRITICO,-1
OLT VSOL COLONIAS,GPON02ONU10,10.32,91,0.02279484638255699,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU32,9.85,91,0.02072538860103627,NORMAL,1
OLT VSOL COLONIAS,GPON04ONU1,9.84,31,0.027139874739039668,NORMAL,1
OLT VSOL COLONIAS,GPON08ONU122,9.42,45,0.04899777282850779,NORMAL,1
OLT VSOL FLOR A,GPON03ONU107,9.299999999999999,92,0.07142857142857142,NORMAL,1
OLT VSOL FLOR A,GPON03ONU40,9.27,76,0.15875,NORMAL,1
OLT VSOL CARAQUITA,GPON02ONU9,9.15,53,0.07900943396226415,NORMAL,1
OLT VSOL CARAQUITA,GPON02ONU18,8.32,56,0.13043478260869565,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU45,7.87,11,0.053547523427041506,NORMAL,1
OLT VSOL COLONIAS,GPON07ONU69,7.2,11,0.03299856527977045,NORMAL,1
OLT VSOL FLOR A,GPON03ONU50,6.930000000000001,48,0.07608695652173912,NORMAL,1
OLT VSOL COLONIAS,GPON05ONU28,6.43,58,0.042139384116693684,NORMAL,1
OLT VSOL COLONIAS,GPON06ONU27,6.23,11,0.9967948717948717,CRITICO,-1
OLT VSOL COLONIAS,GPON07ONU46,6.09,11,0.5575447570332481,CRITICO,-1
OLT VSOL COLONIAS,GPON07ONU121,5.8,11,0.5143603133159269,CRITICO,-1
OLT VSOL COLONIAS,GPON01ONU79,5.66,64,0.06191369606003753,NORMAL,1
OLT VSOL COLONIAS,GPON01ONU46,5.07,60,0.05845511482254698,NORMAL,1
OLT VSOL CARAQUITA,GPON02ONU38,4.79,18,0.023504273504273508,CRITICO,-1
